Image_IDs,Visible_Percent,Ground_Control,Satellite_Azimuth,Date,Time_UTC
20210508_175606_94_2449,100,TRUE,107.7,5/8/2021,56:06.9
20210508_181514_50_106e,100,TRUE,141.4,5/8/2021,15:14.5
20210508_181516_05_106e,100,TRUE,150,5/8/2021,15:16.1
20210509_182223_1032,100,TRUE,268.3,5/9/2021,22:23.3
20210509_182224_1032,100,TRUE,268.3,5/9/2021,22:24.3
20210510_153226_1048,60,TRUE,258.7,5/10/2021,32:26.5
20210511_152852_0f21,100,TRUE,85.4,5/11/2021,28:52.7
20210511_152853_0f21,100,TRUE,85.4,5/11/2021,28:53.6
20210511_183113_1026,100,TRUE,104,5/11/2021,31:13.1
20210511_183114_1026,100,TRUE,104.7,5/11/2021,31:14.1
20210512_153249_1020,52,TRUE,260.2,5/12/2021,32:49.3
20210512_184752_98_2407,100,TRUE,277.7,5/12/2021,47:53.0
20210512_184755_28_2407,100,TRUE,277.7,5/12/2021,47:55.3
20210513_180539_69_2231,85,TRUE,109.3,5/13/2021,05:39.7
20210513_180541_90_2231,69,TRUE,108.9,5/13/2021,05:41.9
20210514_180717_20_2233,99,TRUE,277.3,5/14/2021,07:17.2
20210514_182101_1025,86,TRUE,101.8,5/14/2021,21:01.8
20210515_175752_58_2434,70,TRUE,277.6,5/15/2021,57:52.6
20210515_184509_35_2408,69,TRUE,103.3,5/15/2021,45:09.4
20210516_175609_82_241d,60,TRUE,179.5,5/16/2021,56:09.8
20210516_175730_79_2453,75,TRUE,278,5/16/2021,57:30.8
20210517_175637_23_241a,100,TRUE,274.8,5/17/2021,56:37.2
20210517_175844_18_2456,52,TRUE,277.2,5/17/2021,58:44.2
20210518_153019_1054,76,TRUE,85.8,5/18/2021,30:19.4
20210518_153020_1054,70,TRUE,85.8,5/18/2021,30:20.3
20210518_175508_66_2457,100,TRUE,104.8,5/18/2021,55:08.7
20210518_175511_13_2457,100,TRUE,104.9,5/18/2021,55:11.1
20210518_175513_65_2421,100,TRUE,100.8,5/18/2021,55:13.7
20210518_175515_95_2421,100,TRUE,100.8,5/18/2021,55:16.0
20210518_184344_85_2254,100,TRUE,100.6,5/18/2021,43:44.9
20210519_175541_52_2442,100,TRUE,104.6,5/19/2021,55:41.5
20210520_182333_0f15,100,TRUE,100.8,5/20/2021,23:33.9
20210520_182334_0f15,100,TRUE,100.8,5/20/2021,23:34.9
20210521_152803_104e,89,TRUE,83.4,5/21/2021,28:03.8
20210521_152804_104e,95,TRUE,83.3,5/21/2021,28:04.7
20210522_181552_35_1063,100,TRUE,259.7,5/22/2021,15:52.4
20210522_181553_88_1063,100,TRUE,259.7,5/22/2021,15:53.9
20210522_184731_96_2401,95,TRUE,277.8,5/22/2021,47:32.0
20210522_184734_25_2401,99,TRUE,277.7,5/22/2021,47:34.3
20210523_152827_0f44,96,TRUE,87,5/23/2021,28:27.5
20210523_152828_0f44,100,TRUE,87,5/23/2021,28:28.4
20210524_175649_09_2434,100,TRUE,274.6,5/24/2021,56:49.1
20210524_175651_39_2434,100,TRUE,275.3,5/24/2021,56:51.4
20210524_180342_26_2233,100,TRUE,100.7,5/24/2021,03:42.3
20210524_180344_47_2233,100,TRUE,100.7,5/24/2021,03:44.5
20210524_182028_1032,100,TRUE,101.3,5/24/2021,20:29.0
20210524_182030_1032,100,TRUE,101.3,5/24/2021,20:30.0
20210524_182123_103c,100,TRUE,274.3,5/24/2021,21:23.4
20210524_182124_103c,100,TRUE,274.3,5/24/2021,21:24.4
20210525_175419_23_2439,71,TRUE,100.4,5/25/2021,54:19.2
20210525_175835_02_2235,54,TRUE,277.3,5/25/2021,58:35.0
20210525_175837_23_2235,58,TRUE,277.3,5/25/2021,58:37.2
20210525_184754_31_2405,52,TRUE,277.5,5/25/2021,47:54.3
20210525_184756_60_2405,91,TRUE,277.5,5/25/2021,47:56.6
20210526_175334_33_2447,100,TRUE,102.8,5/26/2021,53:34.3
20210526_175336_63_2447,100,TRUE,102.6,5/26/2021,53:36.6
20210526_175619_07_2440,100,TRUE,108.5,5/26/2021,56:19.1
20210528_182604_0f22,100,TRUE,277,5/28/2021,26:04.1
20210528_182605_0f22,100,TRUE,277,5/28/2021,26:05.1
20210528_184448_62_2416,100,TRUE,268.7,5/28/2021,44:48.6
20210529_152538_0f21,54,TRUE,84.1,5/29/2021,25:38.2
20210529_180201_78_2441,81,TRUE,101.1,5/29/2021,02:01.8
20210529_190925_70_1066,100,TRUE,276.9,5/29/2021,09:25.7
20210530_152607_104e,97,TRUE,82.8,5/30/2021,26:07.6
20210530_152608_104e,100,TRUE,82.8,5/30/2021,26:08.5
20210530_175928_70_222b,100,TRUE,277.4,5/30/2021,59:28.7
20210530_180545_03_2280,100,TRUE,110.4,5/30/2021,05:45.0
20210530_180547_32_2280,97,TRUE,96,5/30/2021,05:47.3
20210531_152905_1053,100,TRUE,259.6,5/31/2021,29:05.7
20210531_152906_1053,100,TRUE,259.6,5/31/2021,29:06.6
20210531_184348_13_2426,100,TRUE,100.5,5/31/2021,43:48.1
20210531_184350_43_2426,100,TRUE,100.5,5/31/2021,43:50.4
20210601_184331_84_2405,100,TRUE,100.6,6/1/2021,43:31.8
20210601_184334_14_2405,100,TRUE,100.6,6/1/2021,43:34.1
20210602_175725_90_2455,100,TRUE,277.7,6/2/2021,57:25.9
20210602_175728_20_2455,100,TRUE,277.7,6/2/2021,57:28.2
20210603_175812_49_242a,100,TRUE,277.5,6/3/2021,58:12.5
20210603_175814_79_242a,98,TRUE,277.5,6/3/2021,58:14.8
20210603_183040_82_105c,100,TRUE,267.8,6/3/2021,30:40.8
20210603_183042_70_105c,98,TRUE,267.9,6/3/2021,30:42.7
20210604_175428_30_245a,100,TRUE,101.3,6/4/2021,54:28.3
20210604_175430_60_245a,100,TRUE,101.3,6/4/2021,54:30.6
20210605_175532_74_2212,100,TRUE,106.5,6/5/2021,55:32.7
20210606_175643_13_2445,98,TRUE,277.5,6/6/2021,56:43.1
20210606_182423_1011,86,TRUE,277.1,6/6/2021,24:23.2
20210606_182424_1011,87,TRUE,277.1,6/6/2021,24:24.2
20210607_182208_101b,63,TRUE,177.7,6/7/2021,22:08.8
20210608_184328_27_227a,100,TRUE,100.9,6/8/2021,43:28.3
20210609_152549_1053,100,TRUE,92.8,6/9/2021,25:49.2
20210609_152550_1_1053,100,TRUE,92.8,6/9/2021,25:50.1
20210610_175738_49_220b,100,TRUE,276.2,6/10/2021,57:38.5
20210610_175740_70_220b,100,TRUE,276.1,6/10/2021,57:40.7
20210610_184651_81_2408,100,TRUE,277.6,6/10/2021,46:51.8
20210610_184654_10_2408,100,TRUE,277.5,6/10/2021,46:54.1
20210611_152527_1052,100,TRUE,91.3,6/11/2021,25:27.4
20210611_152528_1052,100,TRUE,91.3,6/11/2021,25:28.3
20210611_175633_58_2448,100,TRUE,193.6,6/11/2021,56:33.6
20210611_175635_89_2448,100,TRUE,192.5,6/11/2021,56:35.9
20210611_180821_93_227e,100,TRUE,277.5,6/11/2021,08:21.9
20210611_180824_22_227e,100,TRUE,277.6,6/11/2021,08:24.2
20210612_175440_68_2435,100,TRUE,100.5,6/12/2021,54:40.7
20210612_175442_98_2435,100,TRUE,100.4,6/12/2021,54:43.0
20210612_180417_0e0f,100,TRUE,277.4,6/12/2021,04:17.4
20210612_180418_0e0f,100,TRUE,277.1,6/12/2021,04:18.5
20210612_180419_0e0f,100,TRUE,277.1,6/12/2021,04:19.5
20210613_175339_21_2432,100,TRUE,100.9,6/13/2021,53:39.2
20210613_175341_51_2432,100,TRUE,100.9,6/13/2021,53:41.5
20210613_175724_90_2449,100,TRUE,276.8,6/13/2021,57:24.9
20210613_175727_21_2449,84,TRUE,276.8,6/13/2021,57:27.2
20210614_152729_0f36,100,TRUE,259.7,6/14/2021,27:29.0
20210614_152729_1_0f36,100,TRUE,259.7,6/14/2021,27:29.9
20210614_182120_1038,100,TRUE,102.5,6/14/2021,21:20.7
20210614_182121_1038,100,TRUE,102.5,6/14/2021,21:21.7
20210615_175742_21_2235,100,TRUE,277.3,6/15/2021,57:42.2
20210615_175744_42_2235,100,TRUE,277.2,6/15/2021,57:44.4
20210615_181414_37_106a,100,TRUE,259.5,6/15/2021,14:14.4
20210615_181415_89_106a,100,TRUE,259.3,6/15/2021,14:15.9
20210615_182022_1014,100,TRUE,101,6/15/2021,20:22.6
20210615_182023_1014,100,TRUE,101,6/15/2021,20:23.6
20210615_183406_1026,100,TRUE,277.1,6/15/2021,34:06.3
20210615_183407_1026,100,TRUE,277,6/15/2021,34:07.3
20210616_152613_1_100d,100,TRUE,259.6,6/16/2021,26:13.0
20210616_152613_100d,100,TRUE,259.6,6/16/2021,26:13.9
20210616_152614_100d,100,TRUE,259.5,6/16/2021,26:14.8
20210616_182134_101f,100,TRUE,269.1,6/16/2021,21:34.0
20210616_182135_101f,100,TRUE,269.7,6/16/2021,21:35.0
20210617_180116_53_225a,100,TRUE,100.7,6/17/2021,01:16.5
20210617_180118_82_225a,99,TRUE,100.6,6/17/2021,01:18.8
20210618_152651_1_0f49,100,TRUE,260.9,6/18/2021,26:52.0
20210618_152652_0f49,100,TRUE,260.9,6/18/2021,26:52.9
20210618_184516_19_227a,100,TRUE,277.4,6/18/2021,45:16.2
20210618_184518_50_227a,100,TRUE,277.5,6/18/2021,45:18.5
20210618_190855_68_1061,100,TRUE,276.7,6/18/2021,08:55.7
20210619_175657_93_2460,100,TRUE,276.1,6/19/2021,56:57.9
20210619_175700_23_2460,100,TRUE,276.1,6/19/2021,57:00.2
20210620_175529_96_2428,100,TRUE,273.8,6/20/2021,55:30.0
20210620_175532_26_2428,100,TRUE,274.2,6/20/2021,55:32.3
20210621_175503_78_2223,100,TRUE,101.7,6/21/2021,55:03.8
20210621_175505_99_2223,100,TRUE,101.8,6/21/2021,55:06.0
20210621_182035_1011,100,TRUE,102.4,6/21/2021,20:35.0
20210621_182036_1011,100,TRUE,102.6,6/21/2021,20:36.0
20210621_184316_67_2405,100,TRUE,100.6,6/21/2021,43:16.7
20210621_184318_96_2405,100,TRUE,100.6,6/21/2021,43:19.0
20210622_175316_70_245a,100,TRUE,100.8,6/22/2021,53:16.7
20210622_175319_01_245a,100,TRUE,100.8,6/22/2021,53:19.0
20210622_175331_80_2458,100,TRUE,100.5,6/22/2021,53:31.8
20210622_175334_10_2458,100,TRUE,100.6,6/22/2021,53:34.1
20210622_183408_1026,100,TRUE,277.1,6/22/2021,34:08.5
20210622_183409_1026,100,TRUE,277.3,6/22/2021,34:09.5
20210623_152246_0f36,100,TRUE,84.2,6/23/2021,22:46.3
20210623_180416_66_227e,100,TRUE,100.7,6/23/2021,04:16.7
20210623_180632_90_225a,100,TRUE,277.5,6/23/2021,06:32.9
20210623_180635_19_225a,100,TRUE,277.5,6/23/2021,06:35.2
20210623_184650_27_2408,100,TRUE,274.9,6/23/2021,46:50.3
20210623_184652_56_2408,100,TRUE,274.9,6/23/2021,46:52.6
20210624_152405_104b,63,TRUE,257.7,6/24/2021,24:05.7
20210624_152406_104b,77,TRUE,257.7,6/24/2021,24:06.6
20210624_181958_1025,100,TRUE,101.8,6/24/2021,19:58.5
20210624_181959_1025,100,TRUE,101.7,6/24/2021,19:59.5
20210625_175621_24_2465,100,TRUE,105.2,6/25/2021,56:21.2
20210625_175623_54_2465,100,TRUE,105.5,6/25/2021,56:23.5
20210625_182251_1038,100,TRUE,107.9,6/25/2021,22:51.2
20210625_182252_1038,100,TRUE,107.9,6/25/2021,22:52.2
20210626_180132_94_2262,100,TRUE,100.6,6/26/2021,01:32.9
20210626_180135_23_2262,100,TRUE,100.5,6/26/2021,01:35.2
20210626_182328_1014,100,TRUE,275.6,6/26/2021,23:28.4
20210626_182329_1014,100,TRUE,275.6,6/26/2021,23:29.4
20210626_190802_70_1058,100,TRUE,107.9,6/26/2021,08:02.7
20210626_190804_70_1058,100,TRUE,108.5,6/26/2021,08:04.7
20210627_175503_98_2431,100,TRUE,164.8,6/27/2021,55:04.0
20210627_175506_28_2431,100,TRUE,163.7,6/27/2021,55:06.3
20210627_184310_13_241c,100,TRUE,100.7,6/27/2021,43:10.1
20210627_184312_62_241c,100,TRUE,100.6,6/27/2021,43:12.6
20210628_152303_1_104e,53,TRUE,84.5,6/28/2021,23:03.9
20210628_175413_50_2460,100,TRUE,102.2,6/28/2021,54:13.5
20210628_175415_80_2460,86,TRUE,102.2,6/28/2021,54:15.8
20210629_175540_91_2459,100,TRUE,269.7,6/29/2021,55:40.9
20210630_152228_0f44,100,TRUE,90.2,6/30/2021,22:29.0
20210630_152228_1_0f44,100,TRUE,91.6,6/30/2021,22:28.1
20210630_182407_0f17,100,TRUE,103.8,6/30/2021,24:07.8
20210630_182408_0f17,100,TRUE,103.8,6/30/2021,24:08.8
20210701_175511_61_241a,74,TRUE,103.6,7/1/2021,55:11.6
20210702_152113_0f32,83,TRUE,83.3,7/2/2021,21:13.7
20210702_152114_0f32,99,TRUE,83.3,7/2/2021,21:14.6
20210702_180423_35_2233,100,TRUE,102.2,7/2/2021,04:23.4
20210702_180425_56_2233,100,TRUE,102.3,7/2/2021,04:25.6
20210702_182047_1012,100,TRUE,100.4,7/2/2021,20:47.1
20210702_182048_1012,100,TRUE,100.4,7/2/2021,20:48.1
20210703_152258_104a,57,TRUE,252.7,7/3/2021,22:58.6
20210703_175845_94_2465,98,TRUE,278,7/3/2021,58:45.9
20210703_175848_24_2465,99,TRUE,278.1,7/3/2021,58:48.2
20210703_181121_16_1065,100,TRUE,257.5,7/3/2021,11:21.2
20210703_181123_19_1065,100,TRUE,257.2,7/3/2021,11:23.2
20210704_175642_90_2442,100,TRUE,277.8,7/4/2021,56:42.9
20210704_175645_38_2442,100,TRUE,277.6,7/4/2021,56:45.4
20210704_182132_1010,100,TRUE,106.8,7/4/2021,21:32.1
20210704_182133_1010,100,TRUE,107.7,7/4/2021,21:33.1
20210705_180421_49_2441,100,TRUE,182.7,7/5/2021,04:21.5
20210705_180423_78_2441,100,TRUE,181.7,7/5/2021,04:23.8
20210705_182054_1005,100,TRUE,100.5,7/5/2021,20:54.9
20210706_182125_1034,100,TRUE,100.7,7/6/2021,21:25.8
20210706_182126_1034,100,TRUE,100.5,7/6/2021,21:26.8
20210706_183341_1026,100,TRUE,275.7,7/6/2021,33:41.5
20210706_183342_1026,100,TRUE,275.6,7/6/2021,33:42.6
20210706_184608_87_2408,100,TRUE,276.5,7/6/2021,46:08.9
20210706_184611_16_2408,100,TRUE,276.6,7/6/2021,46:11.2
20210707_175423_42_2440,100,TRUE,101.3,7/7/2021,54:23.4
20210707_175425_72_2440,100,TRUE,101.4,7/7/2021,54:25.7
20210707_175703_35_2434,100,TRUE,276.4,7/7/2021,57:03.4
20210707_175705_66_2434,100,TRUE,276.2,7/7/2021,57:05.7
20210707_184316_17_241c,100,TRUE,102.1,7/7/2021,43:16.2
20210707_184318_66_241c,100,TRUE,102,7/7/2021,43:18.7
20210708_175307_20_2459,100,TRUE,100.5,7/8/2021,53:07.2
20210708_175309_68_2459,100,TRUE,100.6,7/8/2021,53:09.7
20210708_175315_02_2429,100,TRUE,100.7,7/8/2021,53:15.0
20210708_175317_50_2429,100,TRUE,100.9,7/8/2021,53:17.5
20210708_182148_0f22,100,TRUE,100.5,7/8/2021,21:48.3
20210708_182149_0f22,100,TRUE,100.5,7/8/2021,21:49.3
20210709_152025_0f46,100,TRUE,83.3,7/9/2021,20:25.4
20210709_152026_0f46,100,TRUE,83,7/9/2021,20:26.3
20210709_175308_59_2450,100,TRUE,99.9,7/9/2021,53:08.6
20210709_175327_65_2206,100,TRUE,100.3,7/9/2021,53:27.7
20210709_175329_86_2206,100,TRUE,100.4,7/9/2021,53:29.9
20210709_175753_06_2430,100,TRUE,276.7,7/9/2021,57:53.1
20210709_175755_36_2430,100,TRUE,276.7,7/9/2021,57:55.4
20210709_181854_103c,100,TRUE,101.4,7/9/2021,18:54.5
20210709_181855_103c,100,TRUE,101.2,7/9/2021,18:55.6
20210711_175239_73_2456,100,TRUE,101.4,7/11/2021,52:39.7
20210711_175242_21_2456,100,TRUE,101.5,7/11/2021,52:42.2
20210711_182211_0f15,100,TRUE,100.6,7/11/2021,22:11.2
20210711_182212_0f15,100,TRUE,100.2,7/11/2021,22:12.2
20210711_184346_20_240a,100,TRUE,274.6,7/11/2021,43:46.2
20210711_184348_55_240a,100,TRUE,274.5,7/11/2021,43:48.6
20210711_191255_16_105a,100,TRUE,277.3,7/11/2021,12:55.2
20210711_191256_66_105a,100,TRUE,277.3,7/11/2021,12:56.7
20210712_175422_71_2223,100,TRUE,100.7,7/12/2021,54:22.7
20210712_180842_72_106c,100,TRUE,83.7,7/12/2021,08:42.7
20210712_180844_72_106c,100,TRUE,83.8,7/12/2021,08:44.7
20210712_181927_101f,100,TRUE,101.1,7/12/2021,19:27.9
20210712_181928_101f,100,TRUE,101.1,7/12/2021,19:28.9
20210712_181929_101f,100,TRUE,101.2,7/12/2021,19:29.9
20210713_152253_0f32,70,TRUE,259.9,7/13/2021,22:53.9
20210713_152254_0f32,68,TRUE,259.9,7/13/2021,22:54.8
